user_idx,book_idx,predicted_rating
28088,60,0.0
28088,70,0.0
28088,80,0.0
28088,90,0.0
28146,88831,0.617562
28146,146663,0.6081713
28146,86275,0.6081713
28146,278102,0.5807025
28146,118902,0.5647212
28146,98983,0.5640961
28146,106734,0.5589241
28146,138115,0.55883884
28146,122673,0.55674523
28146,122895,0.55674523
28170,206478,0.971997
28170,198839,0.971997
28170,206326,0.971997
28170,243237,0.971997
28170,206323,0.971997
28170,276303,0.971997
28170,206329,0.971997
28170,255800,0.970029
28170,179048,0.970029
28170,168602,0.96684617
28577,9041,1.4646411
28577,98387,1.4285215
28577,48038,1.4094977
28577,31013,1.4070208
28577,261935,1.3922554
28577,199564,1.3922554
28577,245651,1.3904382
28577,224049,1.3904382
28577,223365,1.3810556
28577,212130,1.363859
28664,190319,0.64066625
28664,57278,0.64066625
28664,55418,0.64066625
28664,252997,0.64066625
28664,261247,0.64066625
28664,124905,0.64066625
28664,265907,0.64066625
28664,167287,0.64066625
28664,117407,0.64066625
28664,55129,0.64066625
28759,116378,1.2863834
28759,15428,1.2863834
28759,220939,1.2863834
28759,179906,1.2226502
28759,227235,1.218754
28759,206085,1.2183405
28759,188907,1.2183405
28759,283377,1.2092044
28759,288162,1.2092044
28759,289362,1.2092044
28836,0,0.0
28836,10,0.0
28836,20,0.0
28836,30,0.0
28836,40,0.0
28836,50,0.0
28836,60,0.0
28836,70,0.0
28836,80,0.0
28836,90,0.0
29054,264282,0.6362752
29054,310380,0.6362752
29054,145402,0.6362752
29054,97677,0.63254595
29054,256162,0.6300975
29054,279651,0.6300975
29054,180112,0.6300975
29054,279442,0.6300975
29054,217840,0.6300975
29054,338601,0.6300975
29194,243687,0.84777874
29194,177336,0.84360707
29194,189723,0.80535984
29194,102389,0.8043956
29194,261867,0.8025962
29194,77732,0.8014803
29194,266281,0.78528076
29194,229900,0.76653093
29194,273731,0.76653093
29194,229922,0.76653093
29228,251092,1.4008086
29228,240146,1.3747226
29228,154913,1.3645406
29228,252998,1.351644
29228,278102,1.3505832
29228,244107,1.3282062
29228,17622,1.3274055
29228,34210,1.3274055
29228,288110,1.3009785
29228,223077,1.3004414
29285,205309,1.8377348
29285,197411,1.7430164
29285,190212,1.6933699
29285,241248,1.6696694
29285,252998,1.6503452
29285,77971,1.6352077
29285,83878,1.6319898
29285,171106,1.6319494
29285,82143,1.6319494
29285,158859,1.6228728
29601,182226,1.3657477
29601,217349,1.3657477
29601,176392,1.2755467
29601,115470,1.2618439
29601,114832,1.2618439
29601,288110,1.2387575
29601,320659,1.2341139
29601,252998,1.2283603
29601,37246,1.217444
29601,339817,1.1972151
29719,0,0.0
29719,10,0.0
29719,20,0.0
29719,30,0.0
29719,40,0.0
29719,50,0.0
29719,60,0.0
29719,70,0.0
29719,80,0.0
29719,90,0.0
29744,18876,1.503453
29744,224515,1.4701569
29744,165864,1.4701569
29744,288254,1.4701569
29744,229016,1.4701569
29744,46162,1.4701569
29744,261393,1.4701569
29744,220559,1.4701569
29744,305870,1.4558315
29744,308230,1.4558315
29814,179723,1.3640529
29814,151752,1.257495
29814,279739,1.2559026
29814,85983,1.2352446
29814,196590,1.2286243
29814,155220,1.2286243
29814,39880,1.2286243
29814,248879,1.202823
29814,267633,1.1875228
29814,133841,1.1691693
29834,179453,1.0173538
29834,217600,1.0173538
29834,212130,0.95661676
29834,275549,0.950701
29834,98983,0.93795806
29834,32936,0.92352116
29834,194685,0.91016465
29834,261115,0.9066531
29834,223365,0.90193105
29834,179048,0.9013898
29894,37866,0.98515797
29894,131603,0.98515797
29894,256219,0.98515797
29894,164262,0.92351264
29894,639,0.91024834
29894,1121,0.91024834
29894,228887,0.91024834
29894,21886,0.91024834
29894,189961,0.91024834
29894,1126,0.91024834
30361,189723,0.87255394
30361,247515,0.8468863
30361,306343,0.8451819
30361,33934,0.8093059
30361,74082,0.8093059
30361,165451,0.8093059
30361,212900,0.8093059
30361,172453,0.8093059
30361,243400,0.8093059
30361,182211,0.8093059
30654,236296,1.2045411
30654,263816,1.175538
30654,47102,1.1593316
30654,172507,1.1593316
30654,240944,1.1032357
30654,238661,1.1032357
30654,242991,1.1032357
30654,112704,1.1032357
30654,206264,1.1032357
30654,241691,1.1032357
30903,168602,1.5217832
30903,17999,1.5216401
30903,197098,1.4869399
30903,109296,1.4869399
30903,109297,1.4869399
30903,193770,1.4869399
30903,279283,1.4869399
30903,109301,1.4869399
30903,270865,1.4869399
30903,109300,1.4869399
30970,254272,1.0177672
30970,72563,0.99795204
30970,50945,0.9660857
30970,247035,0.9660857
30970,17338,0.9660857
30970,37866,0.955894
30970,256219,0.955894
30970,131603,0.955894
30970,292162,0.9496988
30970,303643,0.9496988
31236,227177,1.3655268
31236,26953,1.3655268
31236,131129,1.3585647
31236,237564,1.3576117
31236,224049,1.3223352
31236,245651,1.3223352
31236,79558,1.322133
31236,272344,1.322133
31236,215958,1.322133
31236,261695,1.322133
31261,190326,1.7951198
31261,131603,1.7878723
31261,37866,1.7878723
31261,256219,1.7878723
31261,200290,1.7434486
31261,174340,1.7434486
31261,242993,1.7434486
31261,159973,1.7434486
31261,120633,1.7434486
31261,217303,1.7434486
31367,269504,1.2308712
31367,229922,1.2308712
31367,229900,1.2308712
31367,273731,1.2308712
31367,278028,1.2308712
31367,238872,1.1314623
31367,88280,1.1314623
31367,155891,1.1314623
31367,263292,1.1314623
31367,145840,1.1314623
31912,125340,0.47240776
31912,85881,0.45651588
31912,268235,0.45592675
31912,220559,0.4514407
31912,261393,0.4514407
31912,229016,0.4514407
31912,288254,0.4514407
31912,224515,0.4514407
31912,46162,0.4514407
31912,165864,0.4514407
31951,199564,1.5882113
31951,261935,1.5882113
31951,226084,1.42939
31951,132234,1.42939
31951,171421,1.42939
31951,143453,1.42939
31951,7417,1.42939
31951,147976,1.4126352
31951,37866,1.4104962
31951,131603,1.4104962
31983,0,0.0
31983,10,0.0
31983,20,0.0
31983,30,0.0
31983,40,0.0
31983,50,0.0
31983,60,0.0
31983,70,0.0
31983,80,0.0
31983,90,0.0
32414,31013,1.4519912
32414,255800,1.4125671
32414,179048,1.4125671
32414,253536,1.4076165
32414,268235,1.397659
32414,39880,1.3899105
32414,196590,1.3899105
32414,155220,1.3899105
32414,97968,1.3668113
32414,98983,1.3645856
32460,273088,0.8275278
32460,6180,0.8173131
32460,133538,0.80870926
32460,48038,0.8086473
32460,128776,0.80776066
32460,254634,0.80776066
32460,240791,0.8055509
32460,220704,0.8055509
32460,131525,0.8055509
32460,205714,0.8055509
32539,330339,1.2183869
32539,280541,1.1969848
32539,192479,1.1797572
32539,188365,1.1720332
32539,92938,1.1709702
32539,216345,1.1709702
32539,207065,1.1709702
32539,155717,1.1709702
32539,155510,1.1709702
32539,133841,1.1709702
32592,1,0.0
32592,11,0.0
32592,21,0.0
32592,31,0.0
32592,41,0.0
32592,51,0.0
32592,61,0.0
32592,91,0.0
32592,101,0.0
32592,111,0.0
32855,0,0.0
32855,10,0.0
32855,20,0.0
32855,30,0.0
32855,40,0.0
32855,50,0.0
32855,60,0.0
32855,70,0.0
32855,80,0.0
32855,90,0.0
33375,96244,1.5064629
33375,278102,1.4584687
33375,231072,1.4309778
33375,190655,1.4309778
33375,274156,1.4059386
33375,261756,1.378776
33375,160005,1.378776
33375,264012,1.378776
33375,335933,1.378776
33375,217055,1.378776
33412,9041,1.6301972
33412,31013,1.6297987
33412,212130,1.5786905
33412,155220,1.5656594
33412,196590,1.5656594
33412,39880,1.5656594
33412,48038,1.5491776
33412,35601,1.5487201
33412,28638,1.5487201
33412,83492,1.5487201
33569,0,0.0
33569,10,0.0
33569,20,0.0
33569,30,0.0
33569,40,0.0
33569,50,0.0
33569,60,0.0
33569,70,0.0
33569,80,0.0
33569,90,0.0
33602,1,0.0
33602,11,0.0
33602,21,0.0
33602,31,0.0
33602,41,0.0
33602,51,0.0
33602,61,0.0
33602,91,0.0
33602,101,0.0
33602,111,0.0
33717,155717,1.0379429
33717,207065,1.0379429
33717,133841,1.0379429
33717,155510,1.0379429
33717,216345,1.0379429
33717,92938,1.0379429
33717,160224,0.9984793
33717,803,0.98865706
33717,36305,0.98865706
33717,950,0.98865706
33722,1,0.0
33722,11,0.0
33722,21,0.0
33722,31,0.0
33722,41,0.0
33722,51,0.0
33722,61,0.0
33722,91,0.0
33722,101,0.0
33722,111,0.0
33868,0,0.0
33868,10,0.0
33868,20,0.0
33868,30,0.0
33868,40,0.0
33868,50,0.0
33868,60,0.0
33868,70,0.0
33868,80,0.0
33868,90,0.0
34061,261935,1.0891232
34061,199564,1.0891232
34061,217204,1.0709261
34061,206783,1.0709261
34061,187561,1.0709261
34061,240339,1.0557121
34061,118436,1.0437905
34061,259023,1.0437905
34061,290010,1.0380899
34061,234568,1.0266135
34234,0,0.0
34234,10,0.0
34234,20,0.0
34234,30,0.0
34234,40,0.0
34234,50,0.0
34234,60,0.0
34234,70,0.0
34234,80,0.0
34234,90,0.0
34239,247515,1.2232659
34239,261115,1.1597714
34239,244792,1.1191005
34239,192376,1.1191005
34239,211898,1.1191005
34239,243400,1.1100672
34239,121433,1.1100672
34239,74082,1.1100672
34239,165451,1.1100672
34239,212900,1.1100672
34759,253536,1.4704101
34759,148787,1.4010686
34759,31013,1.3959429
34759,213586,1.3855466
34759,203751,1.3855466
34759,48038,1.3650395
34759,262420,1.3627565
34759,95693,1.3627565
34759,13384,1.3627565
34759,82272,1.3627565
35071,121408,1.0974102
35071,281140,1.0974102
35071,4504,1.0974102
35071,242055,1.0974102
35071,195521,1.0974102
35071,217119,1.0974102
35071,217872,1.0302913
35071,257350,1.0302913
35071,267122,1.0302913
35071,264004,1.0302913
35351,48038,1.4603873
35351,128776,1.4558301
35351,254634,1.4558301
35351,210376,1.448368
35351,6180,1.3938875
35351,17999,1.3916578
35351,223365,1.3854415
35351,280726,1.3687172
35351,50714,1.3687172
35351,226182,1.3615733
35361,0,0.0
35361,10,0.0
35361,20,0.0
35361,30,0.0
35361,40,0.0
35361,50,0.0
35361,60,0.0
35361,70,0.0
35361,80,0.0
35361,90,0.0
35694,155220,1.4995725
35694,196590,1.4995725
35694,39880,1.4995725
35694,235779,1.4852922
35694,228887,1.4852922
35694,189961,1.4852922
35694,1126,1.4852922
35694,21886,1.4852922
35694,1121,1.4852922
35694,639,1.4852922
35820,98983,1.2157232
35820,255800,1.1921026
35820,179048,1.1921026
35820,212130,1.1358248
35820,190658,1.1086884
35820,160005,1.1086884
35820,261756,1.1086884
35820,217055,1.1086884
35820,335933,1.1086884
35820,264012,1.1086884
35912,292802,1.2276692
35912,105079,1.21153
35912,28691,1.177603
35912,35601,1.177603
35912,83492,1.177603
35912,28638,1.177603
35912,179048,1.1685915
35912,255800,1.1685915
35912,48038,1.1613307
35912,95718,1.1591616
35947,253536,0.7557293
35947,339817,0.6914135
35947,219430,0.6914135
35947,9366,0.69085824
35947,31013,0.6767513
35947,42496,0.6760617
35947,223077,0.67294717
35947,265011,0.6719209
35947,273088,0.6716558
35947,35601,0.67126983
36131,0,0.0
36131,10,0.0
36131,20,0.0
36131,30,0.0
36131,40,0.0
36131,50,0.0
36131,60,0.0
36131,70,0.0
36131,80,0.0
36131,90,0.0
36224,224515,1.1808546
36224,165864,1.1808546
36224,288254,1.1808546
36224,229016,1.1808546
36224,261393,1.1808546
36224,46162,1.1808546
36224,220559,1.1808546
36224,9041,1.15781
36224,57321,1.1335744
36224,221974,1.111456
36525,48038,1.916164
36525,31013,1.8907772
36525,245651,1.8192023
36525,224049,1.8192023
36525,127899,1.8187011
36525,181625,1.8187011
36525,212618,1.7678864
36525,9041,1.7584102
36525,88831,1.7509785
36525,26042,1.7490501
36538,0,0.0
36538,10,0.0
36538,20,0.0
36538,30,0.0
36538,40,0.0
36538,50,0.0
36538,60,0.0
36538,70,0.0
36538,80,0.0
36538,90,0.0
37111,113232,1.1101444
37111,4019,1.1101444
37111,160769,1.0797828
37111,280580,1.0797828
37111,179402,1.0797828
37111,7767,1.0797828
37111,283991,1.0694634
37111,281333,1.0694634
37111,287472,1.0694634
37111,106551,1.0542331
37146,0,0.0
37146,10,0.0
37146,20,0.0
37146,30,0.0
37146,40,0.0
37146,50,0.0
37146,60,0.0
37146,70,0.0
37146,80,0.0
37146,90,0.0
37251,207188,0.97936785
37251,111983,0.97936785
37251,239038,0.97936785
37251,310503,0.97936785
37251,189895,0.97936785
37251,9100,0.97936785
37251,108945,0.97936785
37251,310418,0.97936785
37251,245128,0.9506873
37251,83492,0.9114468
37263,128723,1.2858391
37263,125553,1.2858391
37263,189370,1.2858391
37263,87943,1.2858391
37263,143222,1.2858391
37263,132160,1.2858391
37263,176990,1.2858391
37263,204032,1.2858391
37263,130771,1.2858391
37263,265114,1.2858391
37307,0,0.0
37307,10,0.0
37307,20,0.0
37307,30,0.0
37307,40,0.0
37307,50,0.0
37307,60,0.0
37307,70,0.0
37307,80,0.0
37307,90,0.0
37489,0,0.0
37489,10,0.0
37489,20,0.0
37489,30,0.0
37489,40,0.0
37489,50,0.0
37489,60,0.0
37489,70,0.0
37489,80,0.0
37489,90,0.0
38220,0,0.0
38220,10,0.0
38220,20,0.0
38220,30,0.0
38220,40,0.0
38220,50,0.0
38220,60,0.0
38220,70,0.0
38220,80,0.0
38220,90,0.0
38311,97968,1.6577724
38311,31013,1.645516
38311,267633,1.6244203
38311,319892,1.6190913
38311,179723,1.5756329
38311,268540,1.5661985
38311,248879,1.5649943
38311,268758,1.552064
38311,39880,1.5390719
38311,155220,1.5390719
38422,175259,0.955472
38422,194685,0.9288758
38422,15428,0.9286855
38422,220939,0.9286855
38422,116378,0.9286855
38422,223365,0.91537356
38422,273088,0.870743
38422,173354,0.869936
38422,250833,0.86761993
38422,238720,0.8675061
38723,261867,0.8388759
38723,77732,0.8204694
38723,261115,0.8034633
38723,102389,0.78644556
38723,192376,0.7854133
38723,211898,0.7854133
38723,244792,0.7854133
38723,188937,0.7801959
38723,105868,0.7684567
38723,236357,0.7684567
38758,168602,1.3111429
38758,292802,1.304547
38758,48038,1.3020239
38758,74863,1.2807834
38758,217600,1.2766243
38758,179453,1.2766243
38758,213597,1.2720029
38758,95718,1.2720029
38758,17999,1.2686956
38758,253536,1.2639663
39285,0,0.0
39285,10,0.0
39285,20,0.0
39285,30,0.0
39285,40,0.0
39285,50,0.0
39285,60,0.0
39285,70,0.0
39285,80,0.0
39285,90,0.0
39432,0,0.0
39432,10,0.0
39432,20,0.0
39432,30,0.0
39432,40,0.0
39432,50,0.0
39432,60,0.0
39432,70,0.0
39432,80,0.0
39432,90,0.0
40011,252998,1.2940251
40011,190655,1.2880199
40011,231072,1.2880199
40011,155220,1.2667181
40011,196590,1.2667181
40011,39880,1.2667181
40011,176990,1.2555736
40011,130771,1.2555736
40011,132160,1.2555736
40011,189370,1.2555736
40107,26042,1.7822456
40107,138115,1.7342246
40107,194685,1.722706
40107,37944,1.7199908
40107,148787,1.717552
40107,273088,1.7134564
40107,6180,1.7012428
40107,42496,1.6961997
40107,199564,1.6731416
40107,261935,1.6731416
40335,0,0.0
40335,10,0.0
40335,20,0.0
40335,30,0.0
40335,40,0.0
40335,50,0.0
40335,60,0.0
40335,70,0.0
40335,80,0.0
40335,90,0.0
40383,223365,0.50285363
40383,105868,0.48851025
40383,236357,0.48851025
40383,165864,0.48245305
40383,46162,0.48245305
40383,229016,0.48245305
40383,224515,0.48245305
40383,261393,0.48245305
40383,288254,0.48245305
40383,220559,0.48245305
40386,165884,0.8774504
40386,147693,0.850175
40386,270283,0.850175
40386,7211,0.850175
40386,14081,0.850175
40386,37281,0.850175
40386,175320,0.850175
40386,219300,0.850175
40386,201891,0.850175
40386,157290,0.850175
40515,0,0.0
40515,10,0.0
40515,20,0.0
40515,30,0.0
40515,40,0.0
40515,50,0.0
40515,60,0.0
40515,70,0.0
40515,80,0.0
40515,90,0.0
40574,338791,1.0767411
40574,259054,1.0444586
40574,109290,1.0323858
40574,137085,1.0179684
40574,212618,1.0077398
40574,250833,1.0025607
40574,83878,0.9948846
40574,52302,0.9930615
40574,34377,0.9930615
40574,184792,0.9930615
40653,252998,1.2433999
40653,292802,1.2018178
40653,244107,1.2010677
40653,288110,1.1773922
40653,217303,1.1407353
40653,200290,1.1407353
40653,125213,1.1407353
40653,159973,1.1407353
40653,120633,1.1407353
40653,174340,1.1407353
41409,143380,1.4812949
41409,71146,1.4812949
41409,200312,1.4393281
41409,277681,1.3995578
41409,246201,1.3995578
41409,14963,1.3847317
41409,277348,1.3847317
41409,225985,1.3847317
41409,120889,1.3847317
41409,258172,1.3847317
41575,131603,1.2635794
41575,37866,1.2635794
41575,256219,1.2635794
41575,168877,1.2288072
41575,72563,1.21138
41575,178079,1.1953976
41575,9657,1.1953976
41575,173,1.1953976
41575,145121,1.1953976
41575,46985,1.1953976
41751,212130,1.3437895
41751,194685,1.3175954
41751,223365,1.2859888
41751,273088,1.2845619
41751,31013,1.2810189
41751,48038,1.2773169
41751,98983,1.2526408
41751,37944,1.2383056
41751,179453,1.2373227
41751,217600,1.2373227
41890,236357,1.5580721
41890,105868,1.5580721
41890,42496,1.4608674
41890,151583,1.4497947
41890,188920,1.4437265
41890,27177,1.4297252
41890,20264,1.4297252
41890,199564,1.4115361
41890,261935,1.4115361
41890,229659,1.3943329
41988,48038,1.0052104
41988,212130,0.96118957
41988,128776,0.9590831
41988,254634,0.9590831
41988,9041,0.95150584
41988,31013,0.92886484
41988,35601,0.9124
41988,28638,0.9124
41988,28691,0.9124
41988,83492,0.9124
42373,111253,0.9175933
42373,114811,0.9175933
42373,112106,0.9175933
42373,264191,0.9142324
42373,165884,0.9066347
42373,87245,0.8843053
42373,244300,0.8843053
42373,41534,0.8843053
42373,199010,0.8843053
42373,149952,0.8843053
42635,200312,1.0644829
42635,186747,1.0200589
42635,246201,1.0150192
42635,277681,1.0150192
42635,97877,1.0003905
42635,215324,1.0003905
42635,63969,1.0003905
42635,260304,1.0003905
42635,70670,1.0003905
42635,258172,0.98158926
42834,245651,1.6857643
42834,224049,1.6857643
42834,31013,1.6488633
42834,48038,1.6072222
42834,127899,1.5796707
42834,181625,1.5796707
42834,88831,1.5508565
42834,148787,1.5487709
42834,79559,1.5409738
42834,72432,1.5409738
43302,0,0.0
43302,10,0.0
43302,20,0.0
43302,30,0.0
43302,40,0.0
43302,50,0.0
43302,60,0.0
43302,70,0.0
43302,80,0.0
43302,90,0.0
43527,85881,1.3895806
43527,145690,1.385867
43527,268235,1.335287
43527,168602,1.3136284
43527,175259,1.3027111
43527,194685,1.2950313
43527,273088,1.2742934
43527,133435,1.2723243
43527,291691,1.2701308
43527,212130,1.2666976
43852,42496,1.0163321
43852,236357,0.99177223
43852,105868,0.99177223
43852,122332,0.9907921
43852,249487,0.9907921
43852,261935,0.9816355
43852,199564,0.9816355
43852,273088,0.9321203
43852,253536,0.92763823
43852,80254,0.92047054
43935,39880,1.5395597
43935,155220,1.5395597
43935,196590,1.5395597
43935,121060,1.4367468
43935,338545,1.4367468
43935,238903,1.3865395
43935,180653,1.3856038
43935,80551,1.3856038
43935,205100,1.3856038
43935,279021,1.3856038
44358,240339,0.9254039
44358,268273,0.882188
44358,122443,0.882188
44358,200893,0.882188
44358,33632,0.882188
44358,218073,0.882188
44358,35781,0.882188
44358,223831,0.882188
44358,262220,0.882188
44358,239472,0.882188
44437,0,0.0
44437,10,0.0
44437,20,0.0
44437,30,0.0
44437,40,0.0
44437,50,0.0
44437,60,0.0
44437,70,0.0
44437,80,0.0
44437,90,0.0
44596,90013,1.2575082
44596,218073,1.2575082
44596,122443,1.2575082
44596,239472,1.2575082
44596,33632,1.2575082
44596,262220,1.2575082
44596,200893,1.2575082
44596,35781,1.2575082
44596,223831,1.2575082
44596,268273,1.2575082
44822,236357,1.1944304
44822,105868,1.1944304
44822,223365,1.1859417
44822,42496,1.1752566
44822,188920,1.1595671
44822,27177,1.1410136
44822,20264,1.1410136
44822,179048,1.1329595
44822,255800,1.1329595
44822,151583,1.0986081
44906,48038,1.3173025
44906,9041,1.2149397
44906,212130,1.2090697
44906,31013,1.2077171
44906,179453,1.2050706
44906,217600,1.2050706
44906,26042,1.1941079
44906,254634,1.1928717
44906,128776,1.1928717
44906,6180,1.1727369
45011,0,0.0
45011,10,0.0
45011,20,0.0
45011,30,0.0
45011,40,0.0
45011,50,0.0
45011,60,0.0
45011,70,0.0
45011,80,0.0
45011,90,0.0
45307,33366,1.4889494
45307,253536,1.4769922
45307,213586,1.4678485
45307,203751,1.4678485
45307,151583,1.4555277
45307,236357,1.455023
45307,105868,1.455023
45307,261935,1.4336896
45307,199564,1.4336896
45307,249487,1.4297924
45341,206716,1.4849367
45341,234186,1.4849367
45341,269004,1.4849367
45341,37122,1.4849367
45341,239255,1.4849367
45341,206630,1.4849367
45341,205879,1.4849367
45341,189961,1.4014921
45341,1121,1.4014921
45341,1126,1.4014921
45615,98983,0.8031596
45615,88831,0.79521227
45615,190658,0.7809874
45615,160005,0.7809874
45615,279577,0.7809874
45615,264012,0.7809874
45615,261756,0.7809874
45615,335933,0.7809874
45615,217055,0.7809874
45615,247889,0.7809874
46266,0,0.0
46266,10,0.0
46266,20,0.0
46266,30,0.0
46266,40,0.0
46266,50,0.0
46266,60,0.0
46266,70,0.0
46266,80,0.0
46266,90,0.0
46465,279739,1.063881
46465,31013,1.0559939
46465,310418,1.0417695
46465,207188,1.0417695
46465,239038,1.0417695
46465,310503,1.0417695
46465,108945,1.0417695
46465,9100,1.0417695
46465,189895,1.0417695
46465,111983,1.0417695
46521,28691,1.2464297
46521,83492,1.2464297
46521,35601,1.2464297
46521,28638,1.2464297
46521,292802,1.1850573
46521,223365,1.1842318
46521,255800,1.181343
46521,179048,1.181343
46521,88390,1.1749151
46521,190655,1.1682848
46943,18876,0.4076094
46943,97968,0.3805822
46943,160224,0.3727522
46943,217595,0.3694941
46943,267633,0.36738306
46943,72171,0.36293453
46943,274225,0.36268795
46943,21886,0.35905036
46943,1121,0.35905036
46943,189961,0.35905036
46952,42496,1.2998819
46952,235464,1.2687016
46952,251012,1.2488556
46952,225940,1.2439344
46952,212130,1.2437298
46952,335064,1.2374884
46952,98387,1.2173536
46952,258802,1.2152053
46952,86018,1.2152053
46952,212900,1.1744943
46994,98983,0.8475477
46994,175259,0.8226798
46994,31013,0.8123285
46994,268235,0.8062228
46994,253536,0.80530363
46994,288254,0.79978263
46994,46162,0.79978263
46994,224515,0.79978263
46994,261393,0.79978263
46994,165864,0.79978263
47084,223365,1.2133045
47084,42496,1.211624
47084,149973,1.1962402
47084,28691,1.1830803
47084,28638,1.1830803
47084,83492,1.1830803
47084,35601,1.1830803
47084,88390,1.1766518
47084,292802,1.1663374
47084,9041,1.1652812
47217,194685,1.5614611
47217,273088,1.5365248
47217,223365,1.5202605
47217,42496,1.5180597
47217,105868,1.444697
47217,236357,1.444697
47217,253536,1.4384624
47217,175259,1.4198807
47217,265011,1.418295
47217,9041,1.4101315
47283,0,0.0
47283,10,0.0
47283,20,0.0
47283,30,0.0
47283,40,0.0
47283,50,0.0
47283,60,0.0
47283,70,0.0
47283,80,0.0
47283,90,0.0
47501,0,0.0
47501,10,0.0
47501,20,0.0
47501,30,0.0
47501,40,0.0
47501,50,0.0
47501,60,0.0
47501,70,0.0
47501,80,0.0
47501,90,0.0
47711,160595,1.5278848
47711,303993,1.522547
47711,103046,1.5169264
47711,38239,1.5169264
47711,334498,1.5070405
47711,261695,1.5013866
47711,215958,1.5013866
47711,272344,1.5013866
47711,79558,1.5013866
47711,257350,1.4910355
48398,261867,0.041352734
48398,189723,0.040608384
48398,306343,0.040464073
48398,13828,0.03990669
48398,191350,0.039367914
48398,158257,0.038902633
48398,262896,0.038540676
48398,290228,0.038510192
48398,304402,0.038510192
48398,41534,0.038164455
48875,260304,0.9161905
48875,97877,0.9161905
48875,70670,0.9161905
48875,215324,0.9161905
48875,63969,0.9161905
48875,120889,0.91051835
48875,14963,0.91051835
48875,225985,0.91051835
48875,277348,0.91051835
48875,258172,0.91051835
49308,125340,0.73123324
49308,169339,0.69083107
49308,265187,0.69083107
49308,216797,0.67213815
49308,226685,0.67213815
49308,30529,0.67213815
49308,224515,0.6587701
49308,229016,0.6587701
49308,288254,0.6587701
49308,261393,0.6587701
49331,241248,0.9929772
49331,188907,0.939236
49331,206085,0.939236
49331,223366,0.89471686
49331,136646,0.89471686
49331,198662,0.89471686
49331,169685,0.89471686
49331,254811,0.89471686
49331,166675,0.89471686
49331,260383,0.89367956
49717,275176,0.60818434
49717,275735,0.60818434
49717,16356,0.60818434
49717,265343,0.60818434
49717,275185,0.60818434
49717,265832,0.60818434
49717,237496,0.60818434
49717,243900,0.60818434
49717,183912,0.60818434
49717,121027,0.60818434
49855,236357,0.98480433
49855,105868,0.98480433
49855,88831,0.98178685
49855,98983,0.9798702
49855,194685,0.9784149
49855,161470,0.97832805
49855,235922,0.97832805
49855,219272,0.97832805
49855,227475,0.97832805
49855,179453,0.9742112
50223,244107,1.065067
50223,264944,1.0122554
50223,157319,0.95809025
50223,292802,0.9515239
50223,15985,0.95073247
50223,252998,0.9506275
50223,176337,0.94930404
50223,288110,0.9465925
50223,200893,0.9309955
50223,35781,0.9309955
50348,0,0.0
50348,10,0.0
50348,20,0.0
50348,30,0.0
50348,40,0.0
50348,50,0.0
50348,60,0.0
50348,70,0.0
50348,80,0.0
50348,90,0.0
51123,97877,1.1663452
51123,70670,1.1663452
51123,260304,1.1663452
51123,215324,1.1663452
51123,63969,1.1663452
51123,196851,1.1357147
51123,255240,1.1357147
51123,230681,1.1357147
51123,245312,1.1357147
51123,254560,1.1357147
51393,0,0.0
51393,10,0.0
51393,20,0.0
51393,30,0.0
51393,40,0.0
51393,50,0.0
51393,60,0.0
51393,70,0.0
51393,80,0.0
51393,90,0.0
51415,103046,1.0672512
51415,38239,1.0672512
51415,79558,1.0668596
51415,272344,1.0668596
51415,261695,1.0668596
51415,215958,1.0668596
51415,167664,1.0393046
51415,237360,1.0320117
51415,138115,1.0277162
51415,146163,1.0272412
51595,217595,0.9564262
51595,248603,0.947619
51595,274225,0.9465374
51595,160224,0.93106407
51595,336607,0.9186369
51595,266576,0.9186369
51595,316320,0.9186369
51595,316510,0.9186369
51595,323705,0.9186369
51595,336288,0.9186369
51607,239038,1.296123
51607,189895,1.296123
51607,207188,1.296123
51607,111983,1.296123
51607,9100,1.296123
51607,310503,1.296123
51607,108945,1.296123
51607,310418,1.296123
51607,245128,1.2331767
51607,280410,1.2278326
52697,0,0.0
52697,10,0.0
52697,20,0.0
52697,30,0.0
52697,40,0.0
52697,50,0.0
52697,60,0.0
52697,70,0.0
52697,80,0.0
52697,90,0.0
53565,193828,1.0164608
53565,44598,1.0062612
53565,172518,1.0062612
53565,276503,1.0062612
53565,146884,1.0062612
53565,96744,1.0062612
53565,174621,1.0062612
53565,37424,1.0060889
53565,91667,0.97768945
53565,244300,0.9721159
53691,106925,1.4074873
53691,264984,1.4074873
53691,194714,1.4074873
53691,189553,1.4074873
53691,87605,1.4074873
53691,281140,1.3610928
53691,242055,1.3610928
53691,4504,1.3610928
53691,121408,1.3610928
53691,195521,1.3610928
53963,48038,1.6160202
53963,196590,1.5956101
53963,155220,1.5956101
53963,39880,1.5956101
53963,175259,1.592545
53963,31013,1.5783949
53963,231072,1.5283878
53963,190655,1.5283878
53963,223365,1.5282484
53963,35601,1.5196526
54190,241248,1.1145865
54190,206085,1.1098139
54190,188907,1.1098139
54190,157478,1.0301838
54190,255872,1.0301838
54190,174425,1.0301838
54190,120803,1.0301838
54190,235887,1.0301838
54190,235824,1.0301838
54190,276514,1.0301838
54264,268311,0.98005646
54264,145690,0.91737986
54264,266019,0.91040695
54264,92919,0.91040695
54264,231072,0.9064842
54264,190655,0.9064842
